country_code,country_name,series_code,series_name,scale,decimals,year,value,rank
DEU,Germany,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,4.6,15.0
DJI,Djibouti,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,96.5,174.0
DMA,Dominica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,13.4,64.0
DNK,Denmark,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,4.7,19.0
DOM,Dominican Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,31.5,120.0
DZA,Algeria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,40.8,133.0
EAP,East Asia & Pacific,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,29.5635263334,115.0
ECA,Europe & Central Asia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,27.490806736,111.0
ECU,Ecuador,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,24.5,98.0
EGY,"Egypt, Arab Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,29.6,116.0
EMU,Euro area,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,4.7924814441,20.0
ERI,Eritrea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,72.0,158.0
ESP,Spain,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,5.5,30.0
EST,Estonia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,7.8,40.0
ETH,Ethiopia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,118.3,185.0
FIN,Finland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,3.6,6.0
FJI,Fiji,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,19.2,80.0
FRA,France,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,4.5,14.0
FSM,"Micronesia, Fed. Sts.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,45.0,138.0
GAB,Gabon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,80.3,165.0
GBR,United Kingdom,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,5.9,31.0
GEO,Georgia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,26.1,107.0
GHA,Ghana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,83.4,167.0
GIN,Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,146.1,196.0
GMB,"Gambia, The",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,109.3,180.0
GNB,Guinea-Bissau,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,159.4,201.0
GNQ,Equatorial Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,133.7,193.0
GRC,Greece,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,5.2,26.0
GRD,Grenada,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,12.5,60.0
GTM,Guatemala,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,37.8,128.0
GUY,Guyana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,36.2,125.0
HIC,High income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,7.039590883,37.0
HND,Honduras,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,28.6,113.0
HRV,Croatia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,6.5,33.0
HTI,Haiti,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,88.6,169.0
HUN,Hungary,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,7.9,41.0
IDN,Indonesia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,41.9,135.0
IND,India,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,70.9,157.0
IRL,Ireland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,4.9,22.0
IRN,"Iran, Islamic Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,31.4,119.0
IRQ,Iraq,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,40.4,132.0
ISL,Iceland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,2.9,1.0
ISR,Israel,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,5.3,28.0
ITA,Italy,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,4.3,12.0
JAM,Jamaica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,26.3,108.0
JOR,Jordan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,24.5,99.0
JPN,Japan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,3.6,7.0
KAZ,Kazakhstan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,37.4,127.0
KEN,Kenya,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,94.6,173.0
KGZ,Kyrgyz Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,42.9,137.0
KHM,Cambodia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,67.8,154.0
KIR,Kiribati,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,54.7,142.0
KNA,St. Kitts and Nevis,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,10.6,55.0
KOR,"Korea, Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,5.2,27.0
KWT,Kuwait,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,11.6,58.0
LAC,Latin America & Caribbean,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,25.6080918152,105.0
LAO,Lao PDR,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,66.0,152.0
LBN,Lebanon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,24.8,102.0
LBR,Liberia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,125.7,189.0
LBY,Libya,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,20.4,84.0
LCA,St. Lucia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,16.7,73.0
LIC,Low income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,118.542676411,186.0
LIE,Liechtenstein,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,3.0,4.0
LKA,Sri Lanka,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,18.9,78.0
LMC,Lower middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,76.8617746233,164.0
LMY,Low & middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,70.1006399257,155.0
LSO,Lesotho,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,117.7,184.0
LTU,Lithuania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,8.5,45.0
LUX,Luxembourg,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,3.7,8.0
LVA,Latvia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,12.0,59.0
MAR,Morocco,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,42.2,136.0
MCO,Monaco,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,4.4,13.0
MDA,Moldova,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,21.6,90.0
MDG,Madagascar,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,75.2,162.0
MDV,Maldives,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,23.7,96.0
MEX,Mexico,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,20.8,86.0
MHL,Marshall Islands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,30.0,118.0
MIC,Middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,57.4829490361,145.0
MKD,"Macedonia, FYR",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,13.0,61.0
MLI,Mali,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,191.7,209.0
MLT,Malta,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,6.6,35.0
MMR,Myanmar,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,73.8,160.0
MNA,Middle East & North Africa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,38.7166796639,129.0
MNE,Montenegro,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,9.7,51.0
MNG,Mongolia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,41.1,134.0
MOZ,Mozambique,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,154.3,199.0
MRT,Mauritania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,113.5,182.0
MUS,Mauritius,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,15.7,70.0
MWI,Malawi,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,120.4,188.0
MYS,Malaysia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,7.7,39.0
NAM,Namibia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,53.9,140.0
NER,Niger,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,169.7,203.0
NGA,Nigeria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,159.1,200.0
NIC,Nicaragua,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,32.4,122.0
NIU,Niue,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,26.4,109.0
NLD,Netherlands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,5.1,25.0
NOR,Norway,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,3.9,9.0
NPL,Nepal,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,61.4,147.0
NRU,Nauru,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,40.0,131.0
NZL,New Zealand,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,6.5,34.0
OMN,Oman,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,13.1,62.0
PAK,Pakistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,92.3,171.0
PAN,Panama,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,22.3,94.0
PER,Peru,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,25.9,106.0
PHL,Philippines,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,33.4,123.0
PLW,Palau,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,21.3,87.0
PNG,Papua New Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,65.7,151.0
POL,Poland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,7.2,38.0
PRK,"Korea, Dem. Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,32.1,121.0
PRT,Portugal,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,4.6,16.0
PRY,Paraguay,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,28.4,112.0
QAT,Qatar,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,9.8,52.0
ROM,Romania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,18.9,79.0
RUS,Russian Federation,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,15.5,69.0
RWA,Rwanda,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,119.6,187.0
SAS,South Asia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,74.6337726954,161.0
SAU,Saudi Arabia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,20.2,82.0
SDN,Sudan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,107.2,178.0
SEN,Senegal,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,90.6,170.0
SGP,Singapore,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,2.9,2.0
SID,Small island developing states,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,54.5307304541,141.0
SLB,Solomon Islands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,29.6,117.0
SLE,Sierra Leone,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,195.6,210.0
SLV,El Salvador,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,21.8,91.0
SMR,San Marino,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,2.9,3.0
SOM,Somalia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,180.0,207.0
SRB,Serbia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,8.8,47.0
SSA,Sub-Saharan Africa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,135.002197044,194.0
STP,Sao Tome and Principe,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,82.8,166.0
SUR,Suriname,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,33.4,124.0
SVK,Slovak Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,9.6,50.0
SVN,Slovenia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,3.9,10.0
SWE,Sweden,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,3.5,5.0
SWZ,Swaziland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,109.1,179.0
SYC,Seychelles,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,13.6,65.0
SYR,Syrian Arab Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,18.5,77.0
TCD,Chad,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,179.8,206.0
TGO,Togo,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,111.3,181.0
THA,Thailand,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,14.9,66.0
TJK,Tajikistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,73.2,159.0
TKM,Turkmenistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,62.4,148.0
TMP,Timor-Leste,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,70.8,156.0
TON,Tonga,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,17.2,75.0
TTO,Trinidad and Tobago,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,28.7,114.0
TUN,Tunisia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,20.3,83.0
TUR,Turkey,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,25.1,103.0
TUV,Tuvalu,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,36.5,126.0
TZA,Tanzania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,97.4,177.0
UGA,Uganda,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,115.3,183.0
UKR,Ukraine,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,14.9,67.0
UMC,Upper middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,24.7756645105,100.0
URY,Uruguay,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,13.3,63.0
USA,United States,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,7.9,42.0
UZB,Uzbekistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,55.9,144.0
VCT,St. Vincent and the Grenadines,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,21.4,88.0
VEN,"Venezuela, RB",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,20.7,85.0
VNM,Vietnam,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,27.4,110.0
VUT,Vanuatu,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,16.8,74.0
WBG,West Bank and Gaza,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,25.4,104.0
WLD,World,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,64.185779928,150.0
WSM,Samoa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,21.4,89.0
YEM,"Yemen, Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,85.5,168.0
ZAF,South Africa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,75.8,163.0
ZAR,"Congo, Dem. Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,179.0,205.0
ZMB,Zambia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,133.2,192.0
ZWE,Zimbabwe,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2006,96.5,175.0
ADO,Andorra,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,3.9,11.0
AFG,Afghanistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,150.2,199.0
AGO,Angola,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,171.1,204.0
ALB,Albania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,21.0,91.0
ARE,United Arab Emirates,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,8.4,47.0
ARG,Argentina,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,15.3,70.0
ARM,Armenia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,22.9,98.0
ATG,Antigua and Barbuda,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,9.6,53.0
AUS,Australia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,5.3,29.0
AUT,Austria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,4.6,19.0
AZE,Azerbaijan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,51.5,140.0
BDI,Burundi,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,148.4,197.0
BEL,Belgium,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,4.7,21.0
BEN,Benin,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,123.2,190.0
BFA,Burkina Faso,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,180.9,208.0
BGD,Bangladesh,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,57.1,146.0
BGR,Bulgaria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,14.6,69.0
BHR,Bahrain,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,10.7,57.0
BHS,"Bahamas, The",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,16.3,73.0
BIH,Bosnia and Herzegovina,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,8.6,48.0
BLR,Belarus,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,7.8,42.0
BLZ,Belize,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,19.2,81.0
BOL,Bolivia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,61.5,149.0
BRA,Brazil,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,23.4,100.0
BRB,Barbados,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,18.7,79.0
BRN,Brunei Darussalam,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,7.9,44.0
BTN,Bhutan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,64.5,154.0
BWA,Botswana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,52.4,141.0
CAF,Central African Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,164.1,203.0
CAN,Canada,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,6.0,32.0
CHE,Switzerland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,4.8,24.0
CHL,Chile,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,9.1,49.0
CHN,China,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,22.2,96.0
CIV,Cote d'Ivoire,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,130.4,192.0
CMR,Cameroon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,139.9,195.0
COG,"Congo, Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,96.6,178.0
COK,Cook Islands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,10.4,55.0
COL,Colombia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,21.2,92.0
COM,Comoros,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,91.8,173.0
CPV,Cape Verde,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,38.2,130.0
CRI,Costa Rica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,10.4,56.0
CUB,Cuba,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,6.5,35.0
CYP,Cyprus,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,4.4,13.0
CZE,Czech Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,4.7,22.0
DEU,Germany,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,4.5,17.0
DJI,Djibouti,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,95.0,176.0
DMA,Dominica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,13.1,64.0
DNK,Denmark,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,4.5,18.0
DOM,Dominican Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,30.2,120.0
DZA,Algeria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,39.1,132.0
EAP,East Asia & Pacific,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,28.2218509981,115.0
ECA,Europe & Central Asia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,26.0917025432,110.0
ECU,Ecuador,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,23.3,99.0
EGY,"Egypt, Arab Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,27.3,112.0
EMU,Euro area,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,4.6365990804,20.0
ERI,Eritrea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,69.1,158.0
ESP,Spain,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,5.3,30.0
EST,Estonia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,7.2,39.0
ETH,Ethiopia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,115.2,187.0
FIN,Finland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,3.4,6.0
FJI,Fiji,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,18.7,80.0
FRA,France,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,4.4,14.0
FSM,"Micronesia, Fed. Sts.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,44.4,138.0
GAB,Gabon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,78.5,165.0
GBR,United Kingdom,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,5.7,31.0
GEO,Georgia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,25.1,107.0
GHA,Ghana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,81.1,166.0
GIN,Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,142.2,196.0
GMB,"Gambia, The",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,106.3,180.0
GNB,Guinea-Bissau,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,157.0,201.0
GNQ,Equatorial Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,130.7,193.0
GRC,Greece,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,4.9,25.0
GRD,Grenada,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,12.2,61.0
GTM,Guatemala,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,36.2,127.0
GUY,Guyana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,34.5,125.0
HIC,High income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,6.8774341725,37.0
HND,Honduras,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,27.4,113.0
HRV,Croatia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,6.2,33.0
HTI,Haiti,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,85.8,169.0
HUN,Hungary,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,7.5,41.0
IDN,Indonesia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,40.3,135.0
IND,India,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,68.7,157.0
IRL,Ireland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,4.7,23.0
IRN,"Iran, Islamic Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,30.0,119.0
IRQ,Iraq,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,39.7,133.0
ISL,Iceland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,2.8,3.0
ISR,Israel,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,5.1,27.0
ITA,Italy,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,4.1,12.0
JAM,Jamaica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,25.7,109.0
JOR,Jordan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,2007,23.8,102.0
